file_path,label_name,label_id,video_name,num_frames_raw,num_detected_frames,status
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0005.npy,t,25,t_0006.mp4,77,70,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0006.npy,t,25,t_0007.mp4,76,63,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0007.npy,t,25,t_0008.mp4,76,61,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0008.npy,t,25,t_0009.mp4,78,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0009.npy,t,25,t_0010.mp4,77,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0010.npy,t,25,t_0011.mp4,76,47,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0011.npy,t,25,t_0012.mp4,76,44,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0012.npy,t,25,t_0013.mp4,77,39,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0013.npy,t,25,t_0014.mp4,77,58,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0014.npy,t,25,t_0015.mp4,76,49,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0015.npy,t,25,t_0016.mp4,76,61,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0016.npy,t,25,t_0017.mp4,76,57,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0017.npy,t,25,t_0018.mp4,77,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0018.npy,t,25,t_0019.mp4,77,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\t_0019.npy,t,25,t_0020.mp4,76,56,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0000.npy,ten_la,26,ten_la.mp4,160,127,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0001.npy,ten_la,26,ten_la_0002.mp4,76,71,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0002.npy,ten_la,26,ten_la_0003.mp4,75,73,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0003.npy,ten_la,26,ten_la_0004.mp4,76,75,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0004.npy,ten_la,26,ten_la_0005.mp4,76,74,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0005.npy,ten_la,26,ten_la_0006.mp4,76,67,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0006.npy,ten_la,26,ten_la_0007.mp4,77,77,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0007.npy,ten_la,26,ten_la_0008.mp4,77,69,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0008.npy,ten_la,26,ten_la_0009.mp4,76,73,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0009.npy,ten_la,26,ten_la_0010.mp4,76,73,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0010.npy,ten_la,26,ten_la_0011.mp4,77,62,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0011.npy,ten_la,26,ten_la_0012.mp4,77,77,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0012.npy,ten_la,26,ten_la_0013.mp4,76,58,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0013.npy,ten_la,26,ten_la_0014.mp4,76,63,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0014.npy,ten_la,26,ten_la_0015.mp4,77,65,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0015.npy,ten_la,26,ten_la_0016.mp4,77,68,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0016.npy,ten_la,26,ten_la_0017.mp4,77,67,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0017.npy,ten_la,26,ten_la_0018.mp4,76,69,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0018.npy,ten_la,26,ten_la_0019.mp4,76,60,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\ten_la_0019.npy,ten_la,26,ten_la_0020.mp4,76,67,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0000.npy,toi,27,toi.mp4,78,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0001.npy,toi,27,toi_0002.mp4,76,62,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0002.npy,toi,27,toi_0003.mp4,77,57,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0003.npy,toi,27,toi_0004.mp4,76,64,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0004.npy,toi,27,toi_0005.mp4,77,65,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0005.npy,toi,27,toi_0006.mp4,76,58,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0006.npy,toi,27,toi_0007.mp4,77,63,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0007.npy,toi,27,toi_0008.mp4,76,56,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0008.npy,toi,27,toi_0009.mp4,77,50,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0009.npy,toi,27,toi_0010.mp4,76,57,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0010.npy,toi,27,toi_0011.mp4,77,61,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0011.npy,toi,27,toi_0012.mp4,77,57,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0012.npy,toi,27,toi_0013.mp4,76,55,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0013.npy,toi,27,toi_0014.mp4,76,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0014.npy,toi,27,toi_0015.mp4,77,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0015.npy,toi,27,toi_0016.mp4,76,50,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0016.npy,toi,27,toi_0017.mp4,76,55,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0017.npy,toi,27,toi_0018.mp4,76,58,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0018.npy,toi,27,toi_0019.mp4,75,58,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\toi_0019.npy,toi,27,toi_0020.mp4,77,59,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0000.npy,u,28,D0514.mp4,77,35,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0001.npy,u,28,u_0002.mp4,77,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0002.npy,u,28,u_0003.mp4,76,51,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0003.npy,u,28,u_0004.mp4,76,69,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0004.npy,u,28,u_0005.mp4,76,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0005.npy,u,28,u_0006.mp4,75,39,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0006.npy,u,28,u_0007.mp4,77,47,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0007.npy,u,28,u_0008.mp4,76,69,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0008.npy,u,28,u_0009.mp4,77,45,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0009.npy,u,28,u_0010.mp4,77,51,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0010.npy,u,28,u_0011.mp4,77,55,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0011.npy,u,28,u_0012.mp4,76,50,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0012.npy,u,28,u_0013.mp4,76,37,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0013.npy,u,28,u_0014.mp4,77,38,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0014.npy,u,28,u_0015.mp4,77,40,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0015.npy,u,28,u_0016.mp4,77,50,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0016.npy,u,28,u_0017.mp4,76,39,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0017.npy,u,28,u_0018.mp4,77,60,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0018.npy,u,28,u_0019.mp4,76,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\u_0019.npy,u,28,u_0020.mp4,76,63,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0000.npy,uw,29,D0515N.mp4,118,45,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0001.npy,uw,29,uw_0002.mp4,76,62,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0002.npy,uw,29,uw_0003.mp4,75,66,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0003.npy,uw,29,uw_0004.mp4,77,64,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0004.npy,uw,29,uw_0005.mp4,76,58,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0005.npy,uw,29,uw_0006.mp4,77,55,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0006.npy,uw,29,uw_0007.mp4,77,57,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0007.npy,uw,29,uw_0008.mp4,76,56,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0008.npy,uw,29,uw_0009.mp4,76,66,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0009.npy,uw,29,uw_0010.mp4,77,75,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0010.npy,uw,29,uw_0011.mp4,77,67,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0011.npy,uw,29,uw_0012.mp4,77,73,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0012.npy,uw,29,uw_0013.mp4,76,69,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0013.npy,uw,29,uw_0014.mp4,77,57,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0014.npy,uw,29,uw_0015.mp4,76,54,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0015.npy,uw,29,uw_0016.mp4,77,68,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0016.npy,uw,29,uw_0017.mp4,74,62,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0017.npy,uw,29,uw_0018.mp4,76,69,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0018.npy,uw,29,uw_0019.mp4,76,65,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\uw_0019.npy,uw,29,uw_0020.mp4,77,68,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0000.npy,v,30,D0516.mp4,63,34,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0001.npy,v,30,v_0002.mp4,76,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0002.npy,v,30,v_0003.mp4,77,43,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0003.npy,v,30,v_0004.mp4,76,42,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0004.npy,v,30,v_0005.mp4,76,32,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0005.npy,v,30,v_0006.mp4,77,40,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0006.npy,v,30,v_0007.mp4,76,43,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0007.npy,v,30,v_0008.mp4,76,47,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0008.npy,v,30,v_0009.mp4,76,36,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0009.npy,v,30,v_0010.mp4,76,37,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0010.npy,v,30,v_0011.mp4,77,44,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0011.npy,v,30,v_0012.mp4,76,46,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0012.npy,v,30,v_0013.mp4,76,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0013.npy,v,30,v_0014.mp4,76,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0014.npy,v,30,v_0015.mp4,76,45,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0015.npy,v,30,v_0016.mp4,76,42,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0016.npy,v,30,v_0017.mp4,76,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0017.npy,v,30,v_0018.mp4,77,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0018.npy,v,30,v_0019.mp4,76,36,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\v_0019.npy,v,30,v_0020.mp4,77,34,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0000.npy,x,31,D0517N.mp4,106,42,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0001.npy,x,31,x_0002.mp4,76,49,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0002.npy,x,31,x_0003.mp4,75,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0003.npy,x,31,x_0004.mp4,77,68,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0004.npy,x,31,x_0005.mp4,76,46,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0005.npy,x,31,x_0006.mp4,77,37,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0006.npy,x,31,x_0007.mp4,77,44,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0007.npy,x,31,x_0008.mp4,77,50,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0008.npy,x,31,x_0009.mp4,77,46,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0009.npy,x,31,x_0010.mp4,76,42,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0010.npy,x,31,x_0011.mp4,76,42,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0011.npy,x,31,x_0012.mp4,76,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0012.npy,x,31,x_0013.mp4,76,47,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0013.npy,x,31,x_0014.mp4,76,46,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0014.npy,x,31,x_0015.mp4,77,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0015.npy,x,31,x_0016.mp4,76,37,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0016.npy,x,31,x_0017.mp4,76,37,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0017.npy,x,31,x_0018.mp4,76,48,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0018.npy,x,31,x_0019.mp4,77,41,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\x_0019.npy,x,31,x_0020.mp4,76,56,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0000.npy,y,32,D0518N.mp4,64,30,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0001.npy,y,32,y_0002.mp4,76,52,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0002.npy,y,32,y_0003.mp4,74,74,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0003.npy,y,32,y_0004.mp4,76,72,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0004.npy,y,32,y_0005.mp4,76,66,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0005.npy,y,32,y_0006.mp4,76,67,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0006.npy,y,32,y_0007.mp4,76,66,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0007.npy,y,32,y_0008.mp4,76,50,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0008.npy,y,32,y_0009.mp4,77,73,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0009.npy,y,32,y_0010.mp4,76,53,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0010.npy,y,32,y_0011.mp4,76,76,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0011.npy,y,32,y_0012.mp4,76,76,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0012.npy,y,32,y_0013.mp4,76,51,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0013.npy,y,32,y_0014.mp4,77,71,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0014.npy,y,32,y_0015.mp4,77,67,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0015.npy,y,32,y_0016.mp4,77,66,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0016.npy,y,32,y_0017.mp4,77,75,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0017.npy,y,32,y_0018.mp4,76,76,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0018.npy,y,32,y_0019.mp4,77,61,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0019.npy,y,32,y_0020.mp4,75,72,ok
D:\deep_learning_datasets\deep_learning\data\keypoints\y_0020.npy,y,32,y_0021.mp4,76,76,ok
